"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant_id","condition_name","participant","rt","stimulus","response","phase","trial_number","species_key","human_n","species_n","optionA_label","optionB_label","swap","left_is","right_is","left_label","middle_label","right_label","choice_options","comparison_label","chosen_option","choice_kind","saved_human","saved_animal","human_chosen","task","question_order"
"","","","","","html-button-response","86","2.0.0","210661","p1c8o1pd8dr","p1c8o1pd8dr","You","lion","1064","On one boat there is <b>10 people</b> and the other boat there is <b>1 dog</b>.
                 Will <b>You</b> save...","2","main_choice","40","dog","10","1","10 people","1 dog","true","B","A","1 dog","Can't decide","10 people","[""1 dog"",""Can't decide"",""10 people""]","10 people vs 1 dog","10 people","human","1","0","1","",""
"","","","","","html-keyboard-response","87","2.0.0","211162","p1c8o1pd8dr","p1c8o1pd8dr","You","lion","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","html-button-response","88","2.0.0","212043","p1c8o1pd8dr","p1c8o1pd8dr","You","lion","880","On one boat there is <b>10 people</b> and the other boat there is <b>1 clam</b>.
                 Will <b>You</b> save...","0","main_choice","41","clam","10","1","10 people","1 clam","false","A","B","10 people","Can't decide","1 clam","[""10 people"",""Can't decide"",""1 clam""]","10 people vs 1 clam","10 people","human","1","0","1","",""
"","","","","","html-keyboard-response","89","2.0.0","212545","p1c8o1pd8dr","p1c8o1pd8dr","You","lion","null","<div style=""font-size:40px; opacity:0.6;"">+</div>","null","","","","","","","","","","","","","","","","","","","","","iti",""
"","","","","","survey-likert","90","2.0.0","222379","p1c8o1pd8dr","p1c8o1pd8dr","You","lion","9833","","{""smart_person"":3,""smart_dog"":0,""smart_pig"":0}","","","","","","","","","","","","","","","","","","","","","capacity_smart","[0,1,2]"
"","","","","","survey-likert","91","2.0.0","271839","p1c8o1pd8dr","p1c8o1pd8dr","You","lion","49458","","{""pain_person"":3,""pain_dog"":1,""pain_pig"":0}","","","","","","","","","","","","","","","","","","","","","capacity_pain","[0,1,2]"
"","","","","","survey-likert","92","2.0.0","277874","p1c8o1pd8dr","p1c8o1pd8dr","You","lion","6033","","{""emotion_person"":3,""emotion_dog"":1,""emotion_pig"":0}","","","","","","","","","","","","","","","","","","","","","capacity_emotion","[0,1,2]"
"","","","","","survey-text","93","2.0.0","297237","p1c8o1pd8dr","p1c8o1pd8dr","You","lion","19361","","{""Q0"":""morals\n""}","","","","","","","","","","","","","","","","","","","","","hypothesis_check",""
"","","","","","survey-likert","94","2.0.0","300487","p1c8o1pd8dr","p1c8o1pd8dr","You","lion","3249","","{""Q0"":1}","","","","","","","","","","","","","","","","","","","","","difficulty_rating","[0]"
"","","","","","survey-text","95","2.0.0","303222","p1c8o1pd8dr","p1c8o1pd8dr","You","lion","2733","","{""Q0"":""no""}","","","","","","","","","","","","","","","","","","","","","technical_check",""
"","","","","","survey-multi-choice","96","2.0.0","333161","p1c8o1pd8dr","p1c8o1pd8dr","You","lion","29936","","{""age_bracket"":""18 to 24"",""gender"":""Female"",""english_proficiency"":""Native / near-native"",""pet_ownership"":""Yes"",""diet"":""Omnivore""}","","","","","","","","","","","","","","","","","","","","","demographics","[0,1,2,3,4]"
